label,intensidade,simetria
0,16.943777511004402,12.287915166066426
4,12.593037214885955,16.21748699479792
6,14.892957182873149,14.239695878351341
7,12.973189275710284,16.142456982793117
4,7.691076430572228,7.374949979991998
6,14.667867146858743,15.944377751100442
8,13.641956782713086,17.575030012004802
0,18.86904761904762,16.641656662665067
7,9.080132052821128,11.327531012404963
8,14.642857142857144,18.579431772709086
3,10.759803921568627,12.658063225290118
1,6.424069627851141,10.656262505002001
5,9.024109643857543,9.975990396158462
7,11.726690676270508,15.558223289315725
1,5.663765506202481,1.5856342537014807
7,9.603841536614647,13.29231692677071
1,5.814825930372149,8.0172068827531
1,9.653361344537815,14.432773109243696
6,13.345838335334134,12.376950780312125
3,15.635254101640655,17.658063225290118
0,14.454781912765105,16.01440576230492
2,10.55922368947579,13.117246898759504
9,12.416466586634654,12.028811524609843
3,22.93067226890756,23.738495398159266
1,5.842837134853942,5.670268107242897
1,10.310624249699881,15.374149659863946
0,20.261604641856742,18.15126050420168
4,10.570728291316527,12.845138055222089
9,12.80012004801921,11.605642256902762
2,20.051520608243298,14.119647859143658
0,12.541516606642658,14.929971988795518
0,21.529111644657863,27.25390156062425
2,19.91046418567427,18.724489795918366
0,23.011204481792717,17.115846338535416
2,12.065326130452181,15.549219687875148
7,12.204381752701082,16.178471388555423
1,4.678371348539416,6.9457783113245295
8,13.27280912364946,12.436974789915967
6,13.911564625850339,15.160064025610245
4,11.65516206482593,15.838335334133655
1,9.983493397358943,6.539615846338536
6,15.714285714285714,14.180672268907562
3,11.311524609843937,12.701080432172871
4,13.7249899959984,13.742496998799519
5,8.989595838335335,8.980592236894758
9,9.153161264505801,10.890356142456984
1,11.900760304121649,19.42076830732293
3,16.60814325730292,19.203681472589036
3,10.07953181272509,13.117246898759504
8,13.68497398959584,15.754301720688273
5,14.176170468187275,15.810324129651862
4,12.145858343337334,12.071828731492596
7,6.845238095238096,9.251700680272108
7,11.201480592236896,15.234093637454983
4,9.173669467787114,11.959783913565426
2,12.58953581432573,11.798719487795118
8,9.322729091636655,11.461584633853542
5,9.461284513805522,14.43577430972389
8,14.439275710284113,19.073629451780715
6,14.150160064025611,10.935374149659864
7,8.97358943577431,11.532613045218088
3,17.54301720688275,16.144457783113246
4,13.217286914765905,11.33153261304522
6,13.34733893557423,16.13045218087235
1,7.282412965186075,9.355742296918768
9,8.061224489795919,9.181672669067627
9,10.727290916366547,14.351740696278512
6,14.697879151660665,15.233093237294918
0,13.64295718287315,19.038615446178472
3,16.143957583033213,19.90296118447379
7,7.852140856342538,9.188675470188075
2,15.19907963185274,14.137655062024809
8,10.627250900360144,11.392557022809124
2,18.27831132452981,19.3937575030012
9,10.783313325330132,11.110444177671068
4,11.822228891556623,11.30952380952381
4,18.157763105242097,11.961784713885553
6,15.698279311724688,13.557422969187675
4,10.479191676670668,13.169267707082833
9,12.482993197278912,15.541216486594639
7,15.31812725090036,13.413365346138455
0,18.751500600240096,14.821928771508603
9,10.835834333733493,11.298519407763106
2,17.21438575430172,14.783913565426172
9,12.399459783913565,14.978991596638656
5,7.587535014005602,11.20748299319728
1,5.88235294117647,7.667066826730692
5,11.300520208083235,15.300120048019208
9,10.094037615046018,10.909363745498199
1,10.542216886754701,14.705882352941178
2,11.389055622248899,18.94657863145258
3,18.169267707082835,21.270508203281313
2,8.189275710284113,9.941976790716286
3,17.361944777911166,24.23869547819128
5,13.444877951180473,12.372949179671869
9,12.08733493397359,13.203281312525009
1,6.815726290516206,5.769307723089236
7,14.396758703481394,17.90016006402561
6,11.512104841936775,15.943377350940377
2,19.911964785914364,21.18847539015606
8,13.942577030812325,14.743897559023608
2,16.45608243297319,12.170868347338935
2,14.62735094037615,17.584033613445378
5,8.366846738695479,12.55202080832333
0,15.774309723889557,14.56782713085234
7,13.393857543017207,17.924169667867147
4,14.451280512204882,13.264305722288917
9,11.104941976790716,15.113045218087235
7,13.895058023209284,16.17547018807523
8,12.147859143657463,17.003801520608246
3,14.188675470188075,18.301320528211285
2,13.451880752300921,11.899759903961584
1,8.768007202881153,6.658663465386154
1,9.254701880752302,15.87735094037615
8,12.977190876350539,16.035414165666268
3,16.111444577831133,22.5250100040016
6,11.734193677470989,10.252100840336134
1,9.113645458183273,14.73389355742297
0,18.20128051220488,15.366146458583433
3,14.369247699079631,19.35174069627851
1,9.089635854341736,10.200080032012805
0,19.367747098839537,10.196078431372548
0,8.504401760704281,12.246898759503802
1,9.215686274509805,10.356142456982793
7,8.026210484193678,10.332132853141257
2,19.44327731092437,21.679671868747498
7,13.770508203281311,17.839135654261703
3,16.74919967987195,17.687074829931973
0,13.70498199279712,17.328931572629052
4,10.167066826730691,12.547018807523008
6,13.071228491396559,14.814925970388154
5,13.26980792316927,19.613845538215287
2,18.39485794317727,19.00660264105642
6,17.817126850740298,16.126450580232092
4,18.984593837535012,13.995598239295717
7,12.701080432172871,16.905762304921968
1,12.975190076030414,18.053221288515406
8,17.098339335734295,23.975590236094437
9,10.925870348139256,13.107242897158864
9,10.845338135254101,12.514005602240896
3,9.097639055622249,16.275510204081634
0,18.75,19.483793517406962
7,9.307222889155662,13.779511804721889
1,8.320828331332534,10.900360144057624
0,8.491896758703481,8.19627851140456
2,15.866346538615447,24.12565026010404
0,13.688975590236094,14.561824729891956
3,15.48019207683073,19.493797519007604
5,14.907462985194078,19.225690276110445
4,10.692276910764306,12.885154061624648
6,12.009303721488596,14.064625850340137
5,11.99079631852741,16.66066426570628
8,9.343737494997999,10.21108443377351
6,14.618847539015606,14.465786314525811
3,18.913065226090435,16.75670268107243
7,12.153361344537815,14.780912364945978
5,20.40216086434574,16.01140456182473
8,16.24049619847939,22.264905962384955
0,11.850740296118447,14.685874349739898
9,9.382753101240496,11.037414965986395
1,9.73389355742297,9.6968787515006
0,17.275410164065626,16.001400560224088
3,12.49749899959984,16.9187675070028
1,9.86344537815126,11.104441776710685
2,14.514805922368948,16.092436974789916
2,19.39175670268107,27.236894757903162
3,11.334033613445378,11.96078431372549
3,16.84473789515806,21.171468587434976
6,8.907563025210084,11.021408563425371
4,11.133453381352542,13.042216886754701
7,7.718587434973989,10.14205682272909
5,11.904761904761903,17.61704681872749
0,8.065226090436175,10.804321728691477
6,14.271208483393357,14.96298519407763
2,10.347639055622249,14.689875950380152
7,13.488895558223291,16.33453381352541
9,10.26060424169668,13.388355342136855
8,17.899159663865547,22.06782713085234
5,14.515806322529013,13.226290516206483
9,9.68687474989996,10.277110844337734
2,10.724789915966387,12.829131652661063
1,7.625550220088035,11.62064825930372
1,4.126150460184073,6.30452180872349
4,9.86344537815126,10.623249299719888
4,13.469887955182072,16.250500200080033
5,11.574129651860744,15.87935174069628
6,10.636254501800721,13.125250100040017
4,10.897358943577432,13.6484593837535
1,4.929471788715486,7.013805522208884
2,19.76340536214486,24.18767507002801
5,12.589035614245697,14.590836334533813
3,14.67436974789916,19.7108843537415
9,8.984093637454983,9.654861944777911
3,15.714285714285714,20.28311324529812
9,8.238795518207283,13.185274109643858
0,21.72519007603041,13.070228091236494
5,14.328231292517007,15.957382953181273
9,9.410264105642257,9.839935974389755
6,22.767106842737096,13.784513805522208
5,9.52531012404962,14.194677871148459
7,9.227691076430572,12.004801920768307
4,9.047619047619047,10.963385354141657
1,7.132853141256502,10.33813525410164
3,13.001700680272107,17.14185674269708
4,10.597238895558224,9.973989595838335
0,22.89715886354542,17.958183273309324
4,18.219287715086036,14.064625850340137
8,12.202881152460984,17.983193277310924
0,15.39265706282513,10.817326930772309
4,10.394157663065226,13.227290916366547
3,16.961784713885557,17.480992396958783
6,17.189875950380152,15.24609843937575
8,10.930872348939575,11.438575430172069
7,11.144457783113246,15.007002801120448
6,14.41126450580232,15.982392957182872
0,21.42356942777111,21.569627851140456
9,7.0468187274909955,9.580832332933173
7,11.148459383753503,14.28671468587435
5,14.84593837535014,17.66906762705082
7,9.904461784713886,12.978191276510604
2,17.600540216086436,20.361144457783112
1,6.939775910364146,11.551620648259304
1,5.423669467787115,5.842336934773909
6,13.872549019607844,14.671868747499001
8,16.40406162464986,16.413565426170468
9,10.382152861144457,12.064825930372148
4,9.340236094437774,12.906162464985997
1,8.840536214485795,13.936574629851942
5,9.204181672669067,14.43077230892357
2,17.42246898759504,26.676670668267306
2,11.33953581432573,16.158463385354143
9,11.494597839135654,13.918567426970787
0,16.582132853141257,10.085034013605442
3,13.555422168867548,18.80252100840336
9,10.268607442977192,12.349939975990395
6,14.5453181272509,16.26050420168067
7,12.67406962785114,13.804521808723488
2,19.187174869947977,25.42216886754702
0,13.874549819927969,16.090436174469787
3,14.144657863145257,20.908363345338135
5,17.499499799919967,18.01920768307323
4,12.368447378951581,14.888955582232894
3,12.959183673469388,13.545418167266906
6,12.947178871548621,12.596038415366145
5,11.298519407763106,14.631852741096438
8,16.25200080032013,13.321328531412565
9,12.97018807523009,11.5406162464986
5,9.298719487795118,14.609843937575029
4,9.53781512605042,11.368547418967587
7,13.261304521808723,16.63765506202481
4,8.81952781112445,11.368547418967587
2,18.475390156062424,24.340736294517807
7,11.38655462184874,12.050820328131252
3,16.74519807923169,21.571628651460586
4,8.090736294517807,9.655862344937976
8,13.632452981192477,19.536814725890356
9,9.301220488195277,12.384953981592638
1,8.696978791516607,13.9265706282513
9,11.583133253301321,15.413165266106443
2,17.541016406562626,24.955982392957182
8,16.900760304121647,11.081432573029213
7,12.397458983593438,16.050420168067227
9,11.74919967987195,11.110444177671068
1,9.767907162865146,15.580232092837134
8,17.404461784713884,12.477991196478591
7,11.049919967987194,13.78251300520208
4,8.213785514205682,11.005402160864346
1,9.801420568227291,15.878351340536215
3,9.675870348139256,11.708683473389355
1,10.6062424969988,15.290116046418568
1,6.421068427370949,6.574629851940776
0,16.7046818727491,19.272709083633455
2,15.436674669867948,20.99439775910364
3,15.511204481792717,20.173069227691077
9,10.934873949579831,12.723089235694276
4,9.533813525410165,12.329931972789115
9,8.215286114445778,9.359743897559024
2,16.788215286114447,20.01800720288115
1,5.779311724689876,4.694877951180472
6,15.2015806322529,15.93237294917967
8,10.990896358543417,11.985794317727091
4,10.583733493397359,13.304321728691477
7,8.836034413765507,7.6390556222488994
7,13.447879151660663,16.501600640256104
4,8.998099239695879,11.651660664265705
4,9.734393757503002,12.039815926370547
9,14.997999199679871,11.798719487795118
2,19.098639455782312,25.40516206482593
5,10.368647458983594,10.970388155262105
7,14.874949979991998,18.02120848339336
2,15.658263305322128,19.091636654661865
4,8.871048419367748,10.875350140056023
4,14.383253301320527,14.629851940776312
2,17.777611044417768,22.37294917967187
1,9.27170868347339,1.168467386954782
9,12.480492196878751,13.762505002000799
7,10.249599839935975,11.861744697879152
2,22.28341336534614,28.566426570628252
8,15.917867146858743,19.317727090836335
7,11.259503801520609,13.541416566626651
6,6.503101240496198,8.848539415766307
9,11.164465786314526,13.15826330532213
2,14.330732292917167,13.636454581832732
2,17.54701880752301,22.227891156462583
3,14.344737895158064,18.445378151260506
8,14.86544617847139,21.243497398959583
1,7.732593037214885,7.254901960784315
6,14.266206482593038,16.335534213685474
5,8.561424569827931,11.733693477390956
1,8.224789915966387,13.703481392557023
1,5.752300920368148,3.544417767106843
0,22.77861144457783,25.590236094437774
2,15.980892356942778,16.988795518207283
6,10.838835534213684,11.952781112444978
4,9.789415766306522,13.27531012404962
5,11.303521408563427,17.705082032813124
8,14.752400960384154,13.37735094037615
3,13.938575430172067,19.334733893557424
1,7.897659063625451,6.9557823129251695
5,10.637254901960784,16.837735094037615
1,5.694777911164466,6.109443777511005
9,11.424069627851141,14.106642657062826
2,14.513805522208884,19.245698279311725
7,11.439575830332133,15.009003601440577
4,5.818327330932373,7.24389755902361
4,8.789515806322528,12.15986394557823
4,13.276810724289717,11.589635854341736
8,16.10594237695078,22.831132452981194
1,9.512304921968788,11.358543417366947
5,7.7891156462585025,11.240496198479391
8,5.07202881152461,8.646458583433374
9,11.219487795118047,14.642857142857144
5,9.325230092036815,12.927170868347341
6,15.204081632653061,14.56482593037215
7,7.518507402961185,9.245698279311725
9,10.555722288915566,13.120248099239696
9,16.114945978391358,21.521608643457384
3,13.416366546618647,18.788515406162464
7,18.3718487394958,20.218087234893957
0,24.72138855542217,21.60564225690276
9,11.257503001200481,13.262304921968788
0,21.906762705082034,12.749099639855944
6,9.707883153261305,13.2953181272509
6,13.879551820728292,13.610444177671068
2,11.029411764705882,16.065426170468186
3,13.629951980792319,17.167867146858743
9,8.727991196478593,13.169267707082833
0,18.311324529811927,15.895358143257301
7,6.9372749099639845,8.060224089635854
5,9.366746698679473,13.228291316526612
4,14.414765906362545,10.891356542617046
8,14.28921568627451,20.04501800720288
0,21.9702881152461,18.974589835934374
9,9.272709083633453,12.003801520608242
4,8.923069227691077,10.640256102440976
1,8.16326530612245,13.995598239295717
2,7.773109243697479,11.303521408563427
8,15.839335734293716,20.79731892757103
7,11.207983193277311,10.006002400960384
1,8.48939575830332,14.37575030012005
2,15.328631452581032,23.391356542617046
6,14.50330132052821,14.022609043617448
1,7.653061224489796,6.453581432573029
0,18.508403361344538,12.01080432172869
3,15.975390156062424,14.577831132452982
0,15.823329331732694,23.790516206482593
1,4.610844337735094,4.534813925570228
1,8.162264905962385,13.334333733493398
8,9.653361344537815,13.388355342136855
2,14.048119247699079,22.24189675870348
0,20.80032012805122,13.16326530612245
3,13.090736294517807,14.826930772308925
9,10.550220088035214,12.227891156462585
4,12.265906362545017,15.307122849139656
0,22.16486594637855,12.277911164465786
5,7.537515006002401,11.003401360544219
0,21.327030812324928,16.619647859143658
6,15.925370148059223,18.496398559423767
1,4.981492597038815,8.486394557823129
7,13.902060824329732,17.678071228491397
7,7.591536614645858,8.989595838335335
8,15.941376550620248,20.92737094837935
1,7.099339735894358,6.4735894357743105
9,12.248399359743898,16.318527410964386
2,7.663065226090436,10.446178471388555
0,17.045818327330934,25.989395758303317
5,11.480592236894758,15.618247298919568
1,7.097338935574229,12.573029211684675
2,9.152160864345738,12.563025210084033
2,15.453181272509003,21.894757903161263
7,13.763005202080834,14.212685074029613
3,14.60484193677471,12.25890356142457
5,16.540616246498598,14.423769507803122
4,10.903861544617847,14.997999199679871
9,10.074529811924771,10.113045218087235
7,13.813525410164065,18.020208083233292
1,5.319627851140456,3.8465386154461787
8,14.382252901160463,20.046018407362943
3,14.314725890356142,18.016206482593038
9,10.545218087234893,14.256702681072428
6,15.116546618647458,19.07563025210084
0,12.801620648259304,19.139655862344938
3,14.926970788315327,14.640856342537015
1,8.070728291316527,14.737895158063225
1,10.210584233693478,15.940376150460184
2,13.17577030812325,20.710284113645457
6,15.277611044417766,18.191276510604244
3,18.422869147659064,15.849339735894358
5,13.179271708683475,15.848339335734293
7,10.341136454581832,17.996198479391758
6,9.14515806322529,11.788715486194477
8,13.840036014405763,18.07923169267707
3,8.991096438575429,13.760504201680673
9,9.465286114445778,13.800520208083233
5,6.792717086834734,9.005602240896359
8,11.524609843937576,16.015406162464984
5,18.208283313325328,17.26890756302521
7,12.316426570628252,16.427571028411364
6,13.244797919167667,15.391156462585034
1,8.36484593837535,14.556822729091637
1,8.373349339735894,13.90656262505002
3,15.249099639855942,21.296518607442977
1,6.206482593037215,10.347138855542216
7,10.9343737494998,15.863345338135254
5,15.534713885554222,19.64485794317727
5,9.837935174069628,14.82793117246899
5,8.33033213285314,9.306722689075631
2,18.086734693877553,23.118247298919567
5,13.747498999599838,19.961984793917566
8,14.632853141256502,19.69987995198079
7,9.508303321328532,11.993797519007602
0,20.344137655062024,25.68627450980392
9,13.743997599039615,12.112845138055222
7,15.865346138455383,19.812925170068027
7,13.525410164065626,15.184073629451781
5,7.757603041216486,11.536614645858343
0,15.838835534213686,15.059023609443777
9,12.618047218887554,14.757903161264505
0,21.62014805922369,15.188075230092037
0,12.711584633853542,18.75250100040016
8,22.018807523009205,19.852941176470587
9,12.28391356542617,14.257703081232492
2,11.14795918367347,12.834133653461386
4,10.082533013205282,13.485394157663066
8,14.60234093637455,16.79871948779512
1,8.090736294517807,14.377751100440175
6,12.016306522609044,15.510204081632653
1,9.143157262905161,16.209483793517407
6,8.60794317727091,11.129451780712285
5,11.124449779911965,15.194077631052421
1,5.8998599439775905,9.92296918767507
8,18.166766706682676,17.05982392957183
3,8.507402961184473,12.271908763505403
4,11.522108843537415,13.10424169667867
0,18.22328931572629,14.768907563025211
5,9.359243697478991,15.509203681472588
5,16.092436974789916,18.81152460984394
8,13.993597438975591,17.188875550220086
3,12.292917166866747,15.907362945178072
6,11.383053221288515,11.608643457382954
2,18.545418167266906,20.96138455382153
3,13.989595838335333,19.21468587434974
9,11.70218087234894,10.278111244497799
2,14.904461784713884,22.90516206482593
1,10.117547018807523,9.91796718687475
1,7.869647859143658,13.937575030012006
5,19.796918767507,18.06222488995598
2,14.62735094037615,22.101840736294516
1,10.134553821528613,6.27751100440176
3,15.992897158863546,20.468187274909962
2,6.660164065626251,10.445178071228492
8,14.978491396558624,20.627250900360146
7,8.232292917166866,11.712685074029611
3,13.115746298519406,20.15906362545018
7,10.791316526610645,13.535414165666266
2,14.742897158863547,23.865546218487395
4,12.179871948779512,14.688875550220088
6,17.399459783913564,15.588235294117647
9,9.504801920768308,11.206482593037215
7,9.810424169667867,13.5094037615046
2,14.03811524609844,18.98659463785514
4,12.643557422969188,17.012805122048817
2,21.211484593837536,14.304721888755504
8,14.629351740696277,18.69347739095638
1,7.5615246098439375,7.014805922368948
1,8.145258103241297,13.50640256102441
3,7.849139655862344,9.392757102841136
8,11.134953981592636,16.049419767907164
4,8.325830332132853,12.46298519407763
0,19.053121248499398,25.908363345338138
6,10.600740296118447,11.462585034013607
5,9.262705082032813,12.82012805122049
9,10.556222488995598,11.625650260104042
3,13.784013605442178,18.856542617046816
0,15.416666666666668,17.366946778711483
9,9.917466986794718,13.799519807923168
2,7.7976190476190474,8.760504201680671
4,9.358243297318927,11.243497398959585
7,6.992296918767507,10.834333733493397
1,7.9546818727491,14.067627050820327
2,8.316826730692277,10.882352941176471
9,12.171368547418968,14.872949179671869
4,8.738495398159264,10.310124049619848
2,18.915566226490597,24.729891956782712
6,8.741496598639456,13.401360544217686
1,7.996698679471789,13.457382953181273
8,13.127250900360144,13.39735894357743
9,9.860444177671068,12.429971988795518
0,18.705982392957182,18.319327731092436
6,15.594737895158065,18.21828731492597
6,15.744297719087635,16.80672268907563
7,10.8078231292517,14.218687474989997
9,7.8701480592236885,7.427971188475391
9,9.290216086434572,13.522408963585434
8,12.717086834733893,11.676670668267306
0,16.873249299719888,25.576230492196878
1,3.7710084033613445,6.42156862745098
4,9.93047218887555,15.005002000800319
4,16.324029611844736,20.523209283713488
6,14.225690276110445,18.161264505802322
7,11.991796718687475,11.31952781112445
1,9.087635054021609,14.626850740296119
5,11.689175670268106,16.256502601040417
7,8.628951580632254,14.094637855142055
0,14.893957583033213,11.365546218487395
3,12.931672669067625,14.534813925570228
5,12.193877551020408,14.517807122849138
8,12.924169667867147,17.0828331332533
4,16.129951980792317,14.483793517406962
7,11.505102040816327,16.95078031212485
1,6.081432573029211,3.689475790316126
2,11.91326530612245,20.07002801120448
5,21.92126850740296,16.74169667867147
9,9.868947579031612,12.107843137254902
5,18.39735894357743,20.23409363745498
6,16.70968387354942,17.56302521008403
7,10.518707482993198,12.475990396158464
5,13.299319727891156,17.981192476990795
9,17.62955182072829,16.592637054821928
8,10.511204481792717,12.770108043217288
8,9.607843137254903,14.480792316926772
3,15.27110844337735,19.334733893557424
6,6.767707082833133,9.441776710684275
9,10.838335334133653,14.459783913565428
7,13.32232893157263,17.685074029611844
0,17.43547418967587,23.68347338935574
7,6.442076830732294,8.604441776710685
5,15.871848739495798,18.870548219287713
7,7.1593637454982,10.796318527410964
1,7.290916366546618,13.236294517807124
1,6.276510604241696,4.500800320128051
0,17.514005602240896,22.598039215686274
7,12.537515006002401,15.921368547418968
9,11.178471388555423,12.393957583033213
2,17.53201280512205,20.81532613045218
3,17.096838735494195,16.564625850340136
7,8.368847539015606,12.153861544617847
3,16.713685474189678,16.542617046818727
2,9.312725090036015,9.814925970388156
4,7.514505802320929,11.549619847939177
1,5.804821928771508,9.254701880752302
6,15.298119247699079,17.438975590236094
2,10.505202080832333,15.493197278911563
7,12.261904761904761,18.34033613445378
5,11.700680272108844,14.854941976790718
5,9.854941976790716,15.681272509003602
7,10.859843937575029,13.875550220088034
4,12.3984593837535,14.47078831532613
0,19.248199279711883,16.959783913565428
2,14.33673469387755,21.847739095638254
6,14.2046818727491,18.395358143257305
3,14.24969987995198,20.849339735894358
6,8.09423769507803,9.692877150860344
4,10.110044017607041,13.127250900360144
0,13.483393357342937,17.40096038415366
4,10.774309723889555,12.994197679071629
2,13.633953581432573,13.819527811124448
6,19.561324529811923,18.502400960384154
0,12.864145658263304,16.335534213685474
0,15.630252100840336,22.197879151660665
0,15.83983593437375,13.696478591436575
0,19.134653861544617,24.059623849539815
3,20.100540216086436,20.914365746298518
1,10.912865146058422,16.06042416966787
6,15.61624649859944,14.33673469387755
2,15.996398559423769,22.41696678671469
2,7.130352140856343,9.442777110844338
3,15.441676670668267,17.844137655062024
1,6.78921568627451,8.159263705482193
4,15.154561824729893,19.25970388155262
1,6.909763905562224,5.538215286114446
5,14.549819927971189,17.642056822729092
4,10.438175270108044,13.693477390956382
6,18.47138855542217,20.222088835534212
4,6.415066026410564,9.736894757903162
7,14.22719087635054,18.087234893957582
2,15.980392156862743,16.136454581832734
8,13.753001200480192,18.366346538615446
7,8.001700680272108,11.305522208883554
9,13.604441776710685,13.251300520208083
2,11.23999599839936,13.354341736694678
0,19.137154861944776,24.67987194877951
5,11.736694677871148,14.153661464585834
1,10.89935974389756,16.68267306922769
4,12.704581832733094,14.238695478191277
2,14.240696278511406,19.196678671468586
8,10.993897559023608,10.922368947579033
3,14.046118447378952,18.856542617046816
2,9.038115246098439,14.551820728291318
4,14.781912765106043,19.141656662665067
1,8.746498599439775,13.691476590636253
5,15.474689875950382,20.35814325730292
4,9.247699079631854,12.0328131252501
6,18.2563025210084,18.744497799119646
0,15.966886754701882,12.727090836334535
7,13.582432973189276,18.070228091236494
9,15.770308123249299,19.591836734693878
8,14.186674669867946,21.37454981992797
4,11.646158463385355,14.743897559023608
9,12.404461784713886,12.906162464985997
8,10.327130852340936,10.463185274109644
0,17.518007202881154,22.472989195678274
1,6.885754301720688,3.6424569827931172
1,9.517306922769107,14.904961984793918
0,20.372148859543817,26.792717086834735
2,20.468187274909962,26.00740296118447
2,11.752200880352142,16.52861144457783
3,15.95888355342137,18.866546618647458
2,17.969687875150058,18.663465386154463
4,16.594137655062024,17.0328131252501
4,8.355842336934774,12.01280512204882
5,20.318627450980394,22.695078031212486
8,9.733393357342937,10.244097639055623
6,17.546018407362947,19.942977190876352
5,15.03451380552221,18.38935574229692
7,14.009103641456583,19.396758703481392
7,14.591336534613847,18.277310924369747
8,15.16356542617047,21.981792717086833
8,11.004901960784313,14.892957182873149
9,12.638055222088834,14.183673469387756
7,7.078331332533014,10.650260104041617
4,15.826830732292919,19.66186474589836
7,12.903161264505803,14.516806722689077
3,14.342737094837934,19.25870348139256
2,16.274509803921568,17.518007202881154
0,18.39185674269708,26.31352541016407
8,18.571928771508603,19.18467386954782
6,15.305622248899558,17.413965586234497
8,8.289315726290516,10.398159263705482
6,17.946178471388556,19.625850340136054
1,4.73639455782313,6.3285314125650265
6,17.70058023209284,19.424769907963185
8,11.54311724689876,11.499599839935975
9,12.59953981592637,13.860544217687073
4,10.120548219287715,14.580832332933175
0,22.21188475390156,30.55422168867547
9,8.477390956382553,10.057022809123648
0,20.927871148459385,30.25110044017607
4,8.759003601440577,6.358543417366946
1,8.170268107242897,13.632452981192477
5,13.184273709483794,15.720288115246097
4,14.087134853941578,19.128651460584233
7,9.498799519807923,12.830132052821128
5,16.902761104441776,22.34293717486995
3,16.058923569427773,12.222889155662264
7,13.461384553821528,18.714485794317728
4,5.1980792316926765,6.340536214485794
9,14.968987595038016,16.05842336934774
8,29.77691076430572,15.225090036014405
5,17.135854341736696,21.020408163265305
8,17.09783913565426,16.845738295318128
6,17.564025610244098,19.824929971988794
3,11.110444177671068,16.77671068427371
8,14.933473389355742,18.651460584233693
6,8.805522208883554,12.549019607843137
9,18.02871148459384,16.613645458183274
9,15.202080832332934,18.706482593037215
1,10.225590236094439,15.707282913165265
8,17.72609043617447,13.798519407763104
3,14.125650260104042,16.004401760704283
5,10.97138855542217,15.535214085634252
8,19.153661464585834,23.445378151260503
6,7.223889555822328,9.77891156462585
5,14.697879151660665,19.12064825930372
9,21.198479391756702,17.516006402561025
7,11.002400960384154,13.77450980392157
2,16.895258103241297,21.467587034813924
